order_id,customer_id,product_id,product_name,product_family,order_date,status,quantity,unit_price,amount,region,forecast_quarter,notes
SO-1000894,Dealer-D035,PROD-380,Model 380F Excavator,Excavators,2026-01-11,In Production,12,226571.9454197246,2718863.3450366952,Asia Pacific,Q2-2026,Figure drive special produce wait with.
SO-1000895,Dealer-D031,PROD-390,Model 390F Excavator,Excavators,2026-06-15,In Production,5,121228.81522659413,606144.0761329706,Africa,Q2-2026,Think there assume certain under some court her hear outside with.
SO-1000896,Dealer-D017,PROD-D9,Model D9 Bulldozer,Dozers,2026-03-03,Submitted,3,247778.5012013983,743335.5036041948,South America,Q4-2026,Tv several onto take family chance easy.
SO-1000897,Dealer-D047,PROD-380,Model 380F Excavator,Excavators,2026-05-24,Draft,2,103307.76729251683,206615.53458503366,South America,Q1-2026,Somebody their surface why though decide bank likely professional ask meet.
SO-1000898,Dealer-D007,PROD-D10,Model D10 Bulldozer,Dozers,2026-06-14,In Production,2,306946.2070966903,613892.4141933806,North America,Q3-2026,Hear million condition Republican moment low what listen ok point.
SO-1000899,Dealer-D043,PROD-980,Model 980 Wheel Loader,Loaders,2026-05-02,Scheduled,10,332266.2802861902,3322662.802861902,Asia Pacific,Q2-2026,Power debate thus later doctor despite interesting help church successful.
SO-1000900,Dealer-D050,PROD-3600,Model 3600 Engine,Engines,2026-03-09,Invoiced,12,53803.17322810724,645638.0787372869,Europe,Q3-2026,Nearly care base know goal once let.
SO-1000901,Dealer-D041,PROD-D10,Model D10 Bulldozer,Dozers,2026-01-03,Shipped,1,290984.8622386836,290984.8622386836,South America,Q4-2026,From later it happen marriage event agent kid enter away top.
SO-1000902,Dealer-D022,PROD-390,Model 390F Excavator,Excavators,2026-05-14,Submitted,6,386001.9341539866,2316011.60492392,Asia Pacific,Q3-2026,Successful mention poor skill unit better author.
SO-1000903,Dealer-D031,PROD-950,Model 950 Wheel Loader,Loaders,2026-06-12,In Production,2,192471.0956723358,384942.1913446716,North America,Q1-2026,National free push economic seat.
SO-1000904,Dealer-D027,PROD-980,Model 980 Wheel Loader,Loaders,2026-06-12,Shipped,4,368502.7902631171,1474011.1610524685,Africa,Q2-2026,Course page case talk respond myself end.
SO-1000905,Dealer-D009,PROD-320,Model 320 Excavator,Excavators,2026-02-21,Booked,3,309659.18076075125,928977.5422822537,Africa,Q3-2026,Example get you watch state serious activity.
SO-1000906,Dealer-D044,PROD-3500,Model 3500 Engine,Engines,2026-04-03,Delivered,10,181536.37094967687,1815363.7094967687,Asia Pacific,Q3-2026,Writer week tend dinner rich decide do only need light.
SO-1000907,Dealer-D016,PROD-D10,Model D10 Bulldozer,Dozers,2026-02-07,Delivered,3,244495.93441326058,733487.8032397818,North America,Q4-2026,Future beat suffer investment walk individual just table air.
SO-1000908,Dealer-D009,PROD-D6,Model D6 Bulldozer,Dozers,2026-03-28,In Production,4,98634.87214987473,394539.48859949893,Asia Pacific,Q3-2026,Officer campaign wall act special strong.
SO-1000909,Dealer-D017,PROD-390,Model 390F Excavator,Excavators,2026-03-08,Shipped,1,97610.16174086295,97610.16174086295,North America,Q4-2026,Different international sell several real federal only nothing.
SO-1000910,Dealer-D014,PROD-390,Model 390F Excavator,Excavators,2026-04-19,In Production,10,66808.82139599972,668088.2139599973,Europe,Q3-2026,Two child well form picture.
SO-1000911,Dealer-D013,PROD-950,Model 950 Wheel Loader,Loaders,2026-01-24,Delivered,8,303465.1297215575,2427721.03777246,North America,Q1-2026,Trial off hospital high we as hit little forget while.
SO-1000912,Dealer-D017,PROD-3500,Model 3500 Engine,Engines,2026-06-22,In Production,8,348575.9312323657,2788607.449858926,Europe,Q3-2026,Behavior bit need allow ready major cost.
SO-1000913,Dealer-D026,PROD-D10,Model D10 Bulldozer,Dozers,2026-02-07,On Hold,3,421904.143604741,1265712.4308142231,Asia Pacific,Q3-2026,Treat history day fact modern.
SO-1000914,Dealer-D030,PROD-D6,Model D6 Bulldozer,Dozers,2026-01-24,Invoiced,4,491857.3950291243,1967429.5801164971,Asia Pacific,Q1-2026,Arm million commercial teacher improve church book movie long.
SO-1000915,Dealer-D029,PROD-D6,Model D6 Bulldozer,Dozers,2026-06-03,Delivered,5,492193.58517210616,2460967.9258605307,Europe,Q3-2026,Home tough deal that finally.
SO-1000916,Dealer-D043,PROD-980,Model 980 Wheel Loader,Loaders,2026-05-05,Delivered,1,464777.0012532476,464777.0012532476,South America,Q1-2026,City offer financial data respond learn cut yard knowledge.
SO-1000917,Dealer-D015,PROD-950,Model 950 Wheel Loader,Loaders,2026-05-07,Delivered,5,144953.01126838673,724765.0563419337,Asia Pacific,Q4-2026,Painting east forget notice make leg although before.
SO-1000918,Dealer-D010,PROD-380,Model 380F Excavator,Excavators,2026-03-02,Booked,6,346893.6382038877,2081361.829223326,Africa,Q4-2026,Get successful society hospital statement sure indeed conference pay.
SO-1000919,Dealer-D011,PROD-3600,Model 3600 Engine,Engines,2026-06-27,Shipped,12,482503.2206097381,5790038.647316857,Europe,Q4-2026,Leader treat contain notice hour watch dream that event.
SO-1000920,Dealer-D023,PROD-D9,Model D9 Bulldozer,Dozers,2026-06-02,Submitted,2,359277.3519859075,718554.703971815,South America,Q4-2026,Mrs project at risk total training in seven building hard sense.
SO-1000921,Dealer-D023,PROD-D10,Model D10 Bulldozer,Dozers,2026-06-29,Delivered,4,165814.45628073532,663257.8251229413,Europe,Q2-2026,Short for late education media left available reason see.
SO-1000922,Dealer-D014,PROD-390,Model 390F Excavator,Excavators,2026-05-21,Delivered,4,149557.01891300763,598228.0756520305,South America,Q2-2026,Gas human create also economy remember carry prove.
SO-1000923,Dealer-D031,PROD-950,Model 950 Wheel Loader,Loaders,2026-05-18,Scheduled,5,142788.68566484103,713943.4283242051,Asia Pacific,Q2-2026,Machine attention nature drug wear cell star success color.
SO-1000924,Dealer-D029,PROD-D9,Model D9 Bulldozer,Dozers,2026-02-21,Delivered,3,232736.95965189693,698210.8789556908,Africa,Q1-2026,Parent concern buy scientist.
SO-1000925,Dealer-D008,PROD-980,Model 980 Wheel Loader,Loaders,2026-03-11,Delivered,2,220193.05274288508,440386.10548577015,North America,Q3-2026,Back shake quality child group describe.
SO-1000926,Dealer-D021,PROD-380,Model 380F Excavator,Excavators,2026-03-23,In Production,10,434799.23989884806,4347992.398988481,Asia Pacific,Q3-2026,Throughout mother kind answer play.
SO-1000927,Dealer-D017,PROD-3500,Model 3500 Engine,Engines,2026-04-24,Submitted,3,252943.92619175467,758831.778575264,Europe,Q1-2026,Political respond to hospital final appear above significant short up.
SO-1000928,Dealer-D008,PROD-950,Model 950 Wheel Loader,Loaders,2026-03-24,On Hold,12,367647.1001067747,4411765.201281296,Africa,Q4-2026,Training customer administration agreement address star quite as.
SO-1000929,Dealer-D001,PROD-380,Model 380F Excavator,Excavators,2026-03-11,Shipped,10,155517.8030524265,1555178.030524265,Asia Pacific,Q3-2026,Someone store collection cold indeed.
SO-1000930,Dealer-D023,PROD-390,Model 390F Excavator,Excavators,2026-06-29,Booked,4,476894.33640634577,1907577.345625383,Africa,Q4-2026,Spring follow phone person various.
SO-1000931,Dealer-D041,PROD-3600,Model 3600 Engine,Engines,2026-01-07,Booked,1,419124.58689589455,419124.58689589455,South America,Q3-2026,Voice building degree ground community I first home.
SO-1000932,Dealer-D034,PROD-3500,Model 3500 Engine,Engines,2026-01-26,Invoiced,2,358644.32378890907,717288.6475778181,South America,Q2-2026,Detail price everything perhaps analysis those in should matter.
SO-1000933,Dealer-D015,PROD-D6,Model D6 Bulldozer,Dozers,2026-01-15,Booked,12,191201.96448757793,2294423.5738509353,North America,Q2-2026,Republican social two notice edge.
SO-1000934,Dealer-D036,PROD-D9,Model D9 Bulldozer,Dozers,2026-02-05,Delivered,3,477772.8672109428,1433318.6016328284,South America,Q4-2026,Outside wonder recent question win.
SO-1000935,Dealer-D004,PROD-950,Model 950 Wheel Loader,Loaders,2026-05-30,Back Ordered,4,313638.37273756467,1254553.4909502587,Europe,Q4-2026,Forward play this fish surface lot.
SO-1000936,Dealer-D029,PROD-380,Model 380F Excavator,Excavators,2026-02-21,Delivered,1,161404.0286638031,161404.0286638031,Asia Pacific,Q2-2026,Adult treatment large memory score me relate actually.
SO-1000937,Dealer-D025,PROD-D10,Model D10 Bulldozer,Dozers,2026-03-09,In Production,8,483035.3371005079,3864282.6968040634,Asia Pacific,Q2-2026,Pattern to final scene.
SO-1000938,Dealer-D026,PROD-320,Model 320 Excavator,Excavators,2026-02-19,Delivered,6,488184.1619173221,2929104.9715039325,Asia Pacific,Q3-2026,People art hear father charge daughter also.
SO-1000939,Dealer-D002,PROD-980,Model 980 Wheel Loader,Loaders,2026-03-14,Shipped,3,127269.49503815967,381808.48511447903,South America,Q3-2026,Write kitchen theory care fish skin always social increase spend.
SO-1000940,Dealer-D021,PROD-980,Model 980 Wheel Loader,Loaders,2026-04-15,Draft,4,177483.437598966,709933.750395864,Africa,Q3-2026,Director run garden day approach.
SO-1000941,Dealer-D026,PROD-D9,Model D9 Bulldozer,Dozers,2026-03-02,Delivered,4,155124.06441630656,620496.2576652262,South America,Q2-2026,Soon recent develop their miss contain picture.
SO-1000942,Dealer-D005,PROD-320,Model 320 Excavator,Excavators,2026-06-29,In Production,6,78591.07509076336,471546.4505445802,North America,Q1-2026,Thank attorney court plant center.
SO-1000943,Dealer-D022,PROD-D6,Model D6 Bulldozer,Dozers,2026-05-05,Shipped,3,66293.26766932324,198879.8030079697,Africa,Q2-2026,By community nature somebody daughter medical.
SO-1000944,Dealer-D006,PROD-D10,Model D10 Bulldozer,Dozers,2026-03-04,Delivered,12,158721.10791801795,1904653.2950162154,Asia Pacific,Q4-2026,Right find return each computer eat experience large player.
SO-1000945,Dealer-D048,PROD-D10,Model D10 Bulldozer,Dozers,2026-06-28,Invoiced,4,274796.9155788688,1099187.6623154753,Europe,Q2-2026,Television loss week growth help likely institution.
SO-1000946,Dealer-D016,PROD-320,Model 320 Excavator,Excavators,2026-01-19,Delivered,2,271133.2685447008,542266.5370894016,North America,Q3-2026,Same set standard soldier after high take serve TV organization check.
SO-1000947,Dealer-D030,PROD-980,Model 980 Wheel Loader,Loaders,2026-02-23,Submitted,8,412567.15661654156,3300537.2529323325,Africa,Q3-2026,Either less law heart paper author.
SO-1000948,Dealer-D001,PROD-390,Model 390F Excavator,Excavators,2026-01-28,Scheduled,2,139501.2663221078,279002.5326442156,Asia Pacific,Q1-2026,Resource cultural trouble above technology room.
SO-1000949,Dealer-D006,PROD-3500,Model 3500 Engine,Engines,2026-01-08,Draft,1,378731.594311847,378731.594311847,North America,Q3-2026,Man understand wait wife health majority political open.
SO-1000950,Dealer-D043,PROD-380,Model 380F Excavator,Excavators,2026-04-03,Back Ordered,5,203198.4860447383,1015992.4302236915,North America,Q1-2026,Those yeah buy usually class several whatever side.
SO-1000951,Dealer-D010,PROD-950,Model 950 Wheel Loader,Loaders,2026-01-17,Booked,2,200753.8564809631,401507.7129619262,North America,Q2-2026,Meeting major read recent prepare unit save drug.
SO-1000952,Dealer-D016,PROD-D10,Model D10 Bulldozer,Dozers,2026-06-06,Delivered,10,305155.5464390775,3051555.4643907747,Europe,Q3-2026,Tv guess religious agreement program.
SO-1000953,Dealer-D033,PROD-3600,Model 3600 Engine,Engines,2026-06-14,In Production,5,396967.2666101846,1984836.3330509232,North America,Q3-2026,End lay race effect own weight.
SO-1000954,Dealer-D025,PROD-3600,Model 3600 Engine,Engines,2026-04-13,On Hold,4,491443.8362594074,1965775.3450376296,Africa,Q4-2026,Activity side popular true huge only.
SO-1000955,Dealer-D012,PROD-3500,Model 3500 Engine,Engines,2026-02-17,Delivered,4,97756.4383542061,391025.7534168244,Asia Pacific,Q1-2026,Million country institution stop education.
SO-1000956,Dealer-D042,PROD-D6,Model D6 Bulldozer,Dozers,2026-02-03,In Production,8,162141.6967660793,1297133.5741286343,South America,Q3-2026,May mouth though only safe sell under.
SO-1000957,Dealer-D025,PROD-D6,Model D6 Bulldozer,Dozers,2026-02-28,Draft,6,240524.03708035784,1443144.2224821472,Africa,Q3-2026,Body of something sport especially.
SO-1000958,Dealer-D029,PROD-320,Model 320 Excavator,Excavators,2026-02-28,Draft,5,95789.53782545708,478947.6891272854,Europe,Q1-2026,Us huge final would staff ability.
SO-1000959,Dealer-D050,PROD-3600,Model 3600 Engine,Engines,2026-01-24,In Production,2,235286.45041560943,470572.90083121887,Africa,Q3-2026,Similar individual indicate explain issue.
SO-1000960,Dealer-D037,PROD-320,Model 320 Excavator,Excavators,2026-05-11,On Hold,3,409011.0674938735,1227033.2024816205,Asia Pacific,Q2-2026,Hear region cup consider way late.
SO-1000961,Dealer-D018,PROD-D6,Model D6 Bulldozer,Dozers,2026-06-13,Submitted,1,498239.92726903054,498239.92726903054,North America,Q4-2026,Control arrive consumer service else total.
SO-1000962,Dealer-D007,PROD-D9,Model D9 Bulldozer,Dozers,2026-01-08,Booked,5,88519.79877024575,442598.99385122873,South America,Q4-2026,Key tree body player bag beat by ask.
SO-1000963,Dealer-D048,PROD-380,Model 380F Excavator,Excavators,2026-03-15,Shipped,8,322160.79282978375,2577286.34263827,North America,Q3-2026,One long pull beyond article.
SO-1000964,Dealer-D014,PROD-980,Model 980 Wheel Loader,Loaders,2026-01-29,Booked,12,342152.9507934336,4105835.409521203,North America,Q1-2026,Program smile among decision.
SO-1000965,Dealer-D045,PROD-3500,Model 3500 Engine,Engines,2026-06-11,Invoiced,10,489209.0708860224,4892090.708860224,South America,Q3-2026,Heart mind while entire.
SO-1000966,Dealer-D011,PROD-D6,Model D6 Bulldozer,Dozers,2026-02-11,Delivered,5,486247.7190541453,2431238.5952707264,Asia Pacific,Q4-2026,List front investment he three yourself stage wait professor.
SO-1000967,Dealer-D005,PROD-320,Model 320 Excavator,Excavators,2026-05-20,Delivered,3,480259.78535406606,1440779.356062198,South America,Q1-2026,Particularly wish their south able that I structure.
SO-1000968,Dealer-D045,PROD-980,Model 980 Wheel Loader,Loaders,2026-04-16,Scheduled,12,281166.73953014996,3374000.8743617996,Africa,Q4-2026,Agent but most week seem eat.
SO-1000969,Dealer-D001,PROD-950,Model 950 Wheel Loader,Loaders,2026-02-07,In Production,3,201986.59853068125,605959.7955920438,Europe,Q3-2026,Peace probably little including could worry whatever spend admit.
SO-1000970,Dealer-D042,PROD-3600,Model 3600 Engine,Engines,2026-06-03,On Hold,2,475603.09080843005,951206.1816168601,Europe,Q3-2026,Them wide save question do machine school soldier.
SO-1000971,Dealer-D025,PROD-D6,Model D6 Bulldozer,Dozers,2026-03-04,Delivered,4,108919.06345704987,435676.25382819946,North America,Q2-2026,Into use us would tax toward safe family.
SO-1000972,Dealer-D037,PROD-320,Model 320 Excavator,Excavators,2026-03-24,On Hold,5,106673.28847137526,533366.4423568763,Asia Pacific,Q4-2026,Republican thank then size respond all.
SO-1000973,Dealer-D039,PROD-950,Model 950 Wheel Loader,Loaders,2026-03-10,Delivered,5,244312.29535366042,1221561.476768302,Asia Pacific,Q4-2026,Someone feeling pull nature themselves collection land break production.
SO-1000974,Dealer-D024,PROD-3500,Model 3500 Engine,Engines,2026-04-24,Delivered,5,403282.33770358074,2016411.6885179037,Asia Pacific,Q1-2026,During color want record black year ahead.
SO-1000975,Dealer-D027,PROD-980,Model 980 Wheel Loader,Loaders,2026-04-27,Delivered,1,388843.7868676333,388843.7868676333,Asia Pacific,Q4-2026,Total short detail election live today but career.
SO-1000976,Dealer-D007,PROD-3600,Model 3600 Engine,Engines,2026-04-18,Draft,5,423514.7076326336,2117573.5381631684,North America,Q2-2026,Plant man somebody four difference office under ask gas travel.
SO-1000977,Dealer-D017,PROD-950,Model 950 Wheel Loader,Loaders,2026-05-27,Submitted,12,288886.5654298141,3466638.785157769,North America,Q1-2026,President size whom join do else fact born.
SO-1000978,Dealer-D024,PROD-D9,Model D9 Bulldozer,Dozers,2026-05-24,Shipped,4,54655.51841271498,218622.0736508599,Asia Pacific,Q2-2026,Scientist visit seat break happy table west officer.
SO-1000979,Dealer-D028,PROD-950,Model 950 Wheel Loader,Loaders,2026-06-18,Submitted,1,328255.8381704558,328255.8381704558,North America,Q1-2026,Financial operation couple hold.
SO-1000980,Dealer-D031,PROD-D9,Model D9 Bulldozer,Dozers,2026-04-09,Booked,2,224659.8864510122,449319.7729020244,Europe,Q4-2026,Floor half quickly someone mind own develop house Mrs.
SO-1000981,Dealer-D035,PROD-980,Model 980 Wheel Loader,Loaders,2026-03-13,Booked,3,281717.3789873024,845152.1369619073,Europe,Q3-2026,Firm staff father despite quite challenge exist section support.
SO-1000982,Dealer-D012,PROD-3500,Model 3500 Engine,Engines,2026-06-08,In Production,6,488987.2980594058,2933923.788356435,North America,Q4-2026,Out final wrong but you.
SO-1000983,Dealer-D046,PROD-980,Model 980 Wheel Loader,Loaders,2026-04-19,Delivered,6,486300.5938504334,2917803.5631026006,Europe,Q1-2026,Long stock manager region heavy wonder four still decision run.
SO-1000984,Dealer-D048,PROD-390,Model 390F Excavator,Excavators,2026-04-12,Invoiced,10,252460.75148847743,2524607.514884774,Africa,Q1-2026,Red apply tend condition maintain hot worker.
